"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","SOCEXP","PUB","PC_GDP","A","1990",23.149,
"AUT","SOCEXP","PUB","PC_GDP","A","1991",23.47,
"AUT","SOCEXP","PUB","PC_GDP","A","1992",24.158,
"AUT","SOCEXP","PUB","PC_GDP","A","1993",25.471,
"AUT","SOCEXP","PUB","PC_GDP","A","1994",26.324,
"AUT","SOCEXP","PUB","PC_GDP","A","1995",26.276,
"AUT","SOCEXP","PUB","PC_GDP","A","1996",26.399,
"AUT","SOCEXP","PUB","PC_GDP","A","1997",25.854,
"AUT","SOCEXP","PUB","PC_GDP","A","1998",25.632,
"AUT","SOCEXP","PUB","PC_GDP","A","1999",25.954,
"AUT","SOCEXP","PUB","PC_GDP","A","2000",25.688,
"AUT","SOCEXP","PUB","PC_GDP","A","2001",25.751,
"AUT","SOCEXP","PUB","PC_GDP","A","2002",26.047,
"AUT","SOCEXP","PUB","PC_GDP","A","2003",26.584,
"AUT","SOCEXP","PUB","PC_GDP","A","2004",26.329,
"AUT","SOCEXP","PUB","PC_GDP","A","2005",25.952,
"AUT","SOCEXP","PUB","PC_GDP","A","2006",25.665,
"AUT","SOCEXP","PUB","PC_GDP","A","2007",25.086,
"AUT","SOCEXP","PUB","PC_GDP","A","2008",25.516,
"AUT","SOCEXP","PUB","PC_GDP","A","2009",27.467,
"AUT","SOCEXP","PUB","PC_GDP","A","2010",27.563,
"AUT","SOCEXP","PUB","PC_GDP","A","2011",26.744,
"AUT","SOCEXP","PUB","PC_GDP","A","2012",27.11,
"AUT","SOCEXP","PUB","PC_GDP","A","2013",27.517,
"AUT","SOCEXP","PUB","PC_GDP","A","2014",27.731,
"AUT","SOCEXP","PUB","PC_GDP","A","2015",27.735,
"AUT","SOCEXP","PUB","PC_GDP","A","2016",27.718,
"AUT","SOCEXP","PUB","PC_GDP","A","2017",27.263,
"AUT","SOCEXP","PUB","PC_GDP","A","2018",26.914,
"AUT","SOCEXP","PUB","PC_GDP","A","2019",26.945,
"BEL","SOCEXP","PUB","PC_GDP","A","1980",23.202,
"BEL","SOCEXP","PUB","PC_GDP","A","1981",24.752,
"BEL","SOCEXP","PUB","PC_GDP","A","1982",25.35,
"BEL","SOCEXP","PUB","PC_GDP","A","1983",25.634,
"BEL","SOCEXP","PUB","PC_GDP","A","1984",24.852,
"BEL","SOCEXP","PUB","PC_GDP","A","1985",25.689,
"BEL","SOCEXP","PUB","PC_GDP","A","1986",25.518,
"BEL","SOCEXP","PUB","PC_GDP","A","1987",25.289,
"BEL","SOCEXP","PUB","PC_GDP","A","1988",25.107,
"BEL","SOCEXP","PUB","PC_GDP","A","1989",24.262,
"BEL","SOCEXP","PUB","PC_GDP","A","1990",24.57,
"BEL","SOCEXP","PUB","PC_GDP","A","1991",25.335,
"BEL","SOCEXP","PUB","PC_GDP","A","1992",24.346,
"BEL","SOCEXP","PUB","PC_GDP","A","1993",25.4,
"BEL","SOCEXP","PUB","PC_GDP","A","1994",24.801,
"BEL","SOCEXP","PUB","PC_GDP","A","1995",25.304,
"BEL","SOCEXP","PUB","PC_GDP","A","1996",25.935,
"BEL","SOCEXP","PUB","PC_GDP","A","1997",24.929,
"BEL","SOCEXP","PUB","PC_GDP","A","1998",24.929,
"BEL","SOCEXP","PUB","PC_GDP","A","1999",24.73,
"BEL","SOCEXP","PUB","PC_GDP","A","2000",23.654,
"BEL","SOCEXP","PUB","PC_GDP","A","2001",24.121,
"BEL","SOCEXP","PUB","PC_GDP","A","2002",24.502,
"BEL","SOCEXP","PUB","PC_GDP","A","2003",25.65,
"BEL","SOCEXP","PUB","PC_GDP","A","2004",25.444,
"BEL","SOCEXP","PUB","PC_GDP","A","2005",25.311,
"BEL","SOCEXP","PUB","PC_GDP","A","2006",25.238,
"BEL","SOCEXP","PUB","PC_GDP","A","2007",24.984,
"BEL","SOCEXP","PUB","PC_GDP","A","2008",26.466,
"BEL","SOCEXP","PUB","PC_GDP","A","2009",28.761,
"BEL","SOCEXP","PUB","PC_GDP","A","2010",28.448,
"BEL","SOCEXP","PUB","PC_GDP","A","2011",28.893,
"BEL","SOCEXP","PUB","PC_GDP","A","2012",28.804,
"BEL","SOCEXP","PUB","PC_GDP","A","2013",29.198,
"BEL","SOCEXP","PUB","PC_GDP","A","2014",29.105,
"BEL","SOCEXP","PUB","PC_GDP","A","2015",29.517,
"BEL","SOCEXP","PUB","PC_GDP","A","2016",28.845,
"BEL","SOCEXP","PUB","PC_GDP","A","2017",28.718,
"BEL","SOCEXP","PUB","PC_GDP","A","2018",28.77,
"BEL","SOCEXP","PUB","PC_GDP","A","2019",28.902,
"CAN","SOCEXP","PUB","PC_GDP","A","1980",13.218,
"CAN","SOCEXP","PUB","PC_GDP","A","1981",13.707,
"CAN","SOCEXP","PUB","PC_GDP","A","1982",16.004,
"CAN","SOCEXP","PUB","PC_GDP","A","1983",16.17,
"CAN","SOCEXP","PUB","PC_GDP","A","1984",15.872,
"CAN","SOCEXP","PUB","PC_GDP","A","1985",16.353,
"CAN","SOCEXP","PUB","PC_GDP","A","1986",16.286,
"CAN","SOCEXP","PUB","PC_GDP","A","1987",16.006,
"CAN","SOCEXP","PUB","PC_GDP","A","1988",15.809,
"CAN","SOCEXP","PUB","PC_GDP","A","1989",16.174,
"CAN","SOCEXP","PUB","PC_GDP","A","1990",17.483,
"CAN","SOCEXP","PUB","PC_GDP","A","1991",19.714,
"CAN","SOCEXP","PUB","PC_GDP","A","1992",20.358,
"CAN","SOCEXP","PUB","PC_GDP","A","1993",20.288,
"CAN","SOCEXP","PUB","PC_GDP","A","1994",19.196,
"CAN","SOCEXP","PUB","PC_GDP","A","1995",18.295,
"CAN","SOCEXP","PUB","PC_GDP","A","1996",17.494,
"CAN","SOCEXP","PUB","PC_GDP","A","1997",16.885,
"CAN","SOCEXP","PUB","PC_GDP","A","1998",16.975,
"CAN","SOCEXP","PUB","PC_GDP","A","1999",15.992,
"CAN","SOCEXP","PUB","PC_GDP","A","2000",15.709,
"CAN","SOCEXP","PUB","PC_GDP","A","2001",16.141,
"CAN","SOCEXP","PUB","PC_GDP","A","2002",16.152,
"CAN","SOCEXP","PUB","PC_GDP","A","2003",16.233,
"CAN","SOCEXP","PUB","PC_GDP","A","2004",16.232,
"CAN","SOCEXP","PUB","PC_GDP","A","2005",16.087,
"CAN","SOCEXP","PUB","PC_GDP","A","2006",16.347,
"CAN","SOCEXP","PUB","PC_GDP","A","2007",16.261,
"CAN","SOCEXP","PUB","PC_GDP","A","2008",16.349,
"CAN","SOCEXP","PUB","PC_GDP","A","2009",18.08,
"CAN","SOCEXP","PUB","PC_GDP","A","2010",17.594,
"CAN","SOCEXP","PUB","PC_GDP","A","2011",17.078,
"CAN","SOCEXP","PUB","PC_GDP","A","2012",17.219,
"CAN","SOCEXP","PUB","PC_GDP","A","2013",16.978,
"CAN","SOCEXP","PUB","PC_GDP","A","2014",16.903,
"CAN","SOCEXP","PUB","PC_GDP","A","2015",17.931,
"CAN","SOCEXP","PUB","PC_GDP","A","2016",18.279,
"CAN","SOCEXP","PUB","PC_GDP","A","2017",18.022,
"CAN","SOCEXP","PUB","PC_GDP","A","2018",17.985,
"CZE","SOCEXP","PUB","PC_GDP","A","1990",14.025,
"CZE","SOCEXP","PUB","PC_GDP","A","1991",15.077,
"CZE","SOCEXP","PUB","PC_GDP","A","1992",15.349,
"CZE","SOCEXP","PUB","PC_GDP","A","1993",15.616,
"CZE","SOCEXP","PUB","PC_GDP","A","1994",15.699,
"CZE","SOCEXP","PUB","PC_GDP","A","1995",15.965,
"CZE","SOCEXP","PUB","PC_GDP","A","1996",15.982,
"CZE","SOCEXP","PUB","PC_GDP","A","1997",16.724,
"CZE","SOCEXP","PUB","PC_GDP","A","1998",17.055,
"CZE","SOCEXP","PUB","PC_GDP","A","1999",17.698,
"CZE","SOCEXP","PUB","PC_GDP","A","2000",17.859,
"CZE","SOCEXP","PUB","PC_GDP","A","2001",17.807,
"CZE","SOCEXP","PUB","PC_GDP","A","2002",18.545,
"CZE","SOCEXP","PUB","PC_GDP","A","2003",18.679,
"CZE","SOCEXP","PUB","PC_GDP","A","2004",17.842,
"CZE","SOCEXP","PUB","PC_GDP","A","2005",17.96,
"CZE","SOCEXP","PUB","PC_GDP","A","2006",17.646,
"CZE","SOCEXP","PUB","PC_GDP","A","2007",17.432,
"CZE","SOCEXP","PUB","PC_GDP","A","2008",17.719,
"CZE","SOCEXP","PUB","PC_GDP","A","2009",19.996,
"CZE","SOCEXP","PUB","PC_GDP","A","2010",19.572,
"CZE","SOCEXP","PUB","PC_GDP","A","2011",19.619,
"CZE","SOCEXP","PUB","PC_GDP","A","2012",19.827,
"CZE","SOCEXP","PUB","PC_GDP","A","2013",20.677,
"CZE","SOCEXP","PUB","PC_GDP","A","2014",20.07,
"CZE","SOCEXP","PUB","PC_GDP","A","2015",19.273,
"CZE","SOCEXP","PUB","PC_GDP","A","2016",18.888,
"CZE","SOCEXP","PUB","PC_GDP","A","2017",18.547,
"CZE","SOCEXP","PUB","PC_GDP","A","2018",18.759,
"CZE","SOCEXP","PUB","PC_GDP","A","2019",19.159,
"DNK","SOCEXP","PUB","PC_GDP","A","1980",20.259,
"DNK","SOCEXP","PUB","PC_GDP","A","1981",20.131,
"DNK","SOCEXP","PUB","PC_GDP","A","1982",19.967,
"DNK","SOCEXP","PUB","PC_GDP","A","1983",20.066,
"DNK","SOCEXP","PUB","PC_GDP","A","1984",19.233,
"DNK","SOCEXP","PUB","PC_GDP","A","1985",19.159,
"DNK","SOCEXP","PUB","PC_GDP","A","1986",19.673,
"DNK","SOCEXP","PUB","PC_GDP","A","1987",20.478,
"DNK","SOCEXP","PUB","PC_GDP","A","1988",21.48,
"DNK","SOCEXP","PUB","PC_GDP","A","1989",21.474,
"DNK","SOCEXP","PUB","PC_GDP","A","1990",21.949,
"DNK","SOCEXP","PUB","PC_GDP","A","1991",22.404,
"DNK","SOCEXP","PUB","PC_GDP","A","1992",22.6,
"DNK","SOCEXP","PUB","PC_GDP","A","1993",23.791,
"DNK","SOCEXP","PUB","PC_GDP","A","1994",25.424,
"DNK","SOCEXP","PUB","PC_GDP","A","1995",25.513,
"DNK","SOCEXP","PUB","PC_GDP","A","1996",24.946,
"DNK","SOCEXP","PUB","PC_GDP","A","1997",24.156,
"DNK","SOCEXP","PUB","PC_GDP","A","1998",23.741,
"DNK","SOCEXP","PUB","PC_GDP","A","1999",24.547,
"DNK","SOCEXP","PUB","PC_GDP","A","2000",23.765,
"DNK","SOCEXP","PUB","PC_GDP","A","2001",24.29,
"DNK","SOCEXP","PUB","PC_GDP","A","2002",24.804,
"DNK","SOCEXP","PUB","PC_GDP","A","2003",25.328,
"DNK","SOCEXP","PUB","PC_GDP","A","2004",25.119,
"DNK","SOCEXP","PUB","PC_GDP","A","2005",25.195,
"DNK","SOCEXP","PUB","PC_GDP","A","2006",24.961,
"DNK","SOCEXP","PUB","PC_GDP","A","2007",25.912,
"DNK","SOCEXP","PUB","PC_GDP","A","2008",26.324,
"DNK","SOCEXP","PUB","PC_GDP","A","2009",29.282,
"DNK","SOCEXP","PUB","PC_GDP","A","2010",29.637,
"DNK","SOCEXP","PUB","PC_GDP","A","2011",29.776,
"DNK","SOCEXP","PUB","PC_GDP","A","2012",29.927,
"DNK","SOCEXP","PUB","PC_GDP","A","2013",29.892,
"DNK","SOCEXP","PUB","PC_GDP","A","2014",29.877,
"DNK","SOCEXP","PUB","PC_GDP","A","2015",29.869,
"DNK","SOCEXP","PUB","PC_GDP","A","2016",29.31,
"DNK","SOCEXP","PUB","PC_GDP","A","2017",29.164,
"DNK","SOCEXP","PUB","PC_GDP","A","2018",28.684,
"DNK","SOCEXP","PUB","PC_GDP","A","2019",28.299,
"FIN","SOCEXP","PUB","PC_GDP","A","1980",17.755,
"FIN","SOCEXP","PUB","PC_GDP","A","1981",17.894,
"FIN","SOCEXP","PUB","PC_GDP","A","1982",18.924,
"FIN","SOCEXP","PUB","PC_GDP","A","1983",19.832,
"FIN","SOCEXP","PUB","PC_GDP","A","1984",20.626,
"FIN","SOCEXP","PUB","PC_GDP","A","1985",21.678,
"FIN","SOCEXP","PUB","PC_GDP","A","1986",22.122,
"FIN","SOCEXP","PUB","PC_GDP","A","1987",22.756,
"FIN","SOCEXP","PUB","PC_GDP","A","1988",22.086,
"FIN","SOCEXP","PUB","PC_GDP","A","1989",21.815,
"FIN","SOCEXP","PUB","PC_GDP","A","1990",23.331,
"FIN","SOCEXP","PUB","PC_GDP","A","1991",28.248,
"FIN","SOCEXP","PUB","PC_GDP","A","1992",32.199,
"FIN","SOCEXP","PUB","PC_GDP","A","1993",32.206,
"FIN","SOCEXP","PUB","PC_GDP","A","1994",31.503,
"FIN","SOCEXP","PUB","PC_GDP","A","1995",28.843,
"FIN","SOCEXP","PUB","PC_GDP","A","1996",28.669,
"FIN","SOCEXP","PUB","PC_GDP","A","1997",26.557,
"FIN","SOCEXP","PUB","PC_GDP","A","1998",24.465,
"FIN","SOCEXP","PUB","PC_GDP","A","1999",23.808,
"FIN","SOCEXP","PUB","PC_GDP","A","2000",22.618,
"FIN","SOCEXP","PUB","PC_GDP","A","2001",22.441,
"FIN","SOCEXP","PUB","PC_GDP","A","2002",23.192,
"FIN","SOCEXP","PUB","PC_GDP","A","2003",23.839,
"FIN","SOCEXP","PUB","PC_GDP","A","2004",23.951,
"FIN","SOCEXP","PUB","PC_GDP","A","2005",23.926,
"FIN","SOCEXP","PUB","PC_GDP","A","2006",23.74,
"FIN","SOCEXP","PUB","PC_GDP","A","2007",22.81,
"FIN","SOCEXP","PUB","PC_GDP","A","2008",23.323,
"FIN","SOCEXP","PUB","PC_GDP","A","2009",26.902,
"FIN","SOCEXP","PUB","PC_GDP","A","2010",27.36,
"FIN","SOCEXP","PUB","PC_GDP","A","2011",27.024,
"FIN","SOCEXP","PUB","PC_GDP","A","2012",28.285,
"FIN","SOCEXP","PUB","PC_GDP","A","2013",29.398,
"FIN","SOCEXP","PUB","PC_GDP","A","2014",30.121,
"FIN","SOCEXP","PUB","PC_GDP","A","2015",30.506,
"FIN","SOCEXP","PUB","PC_GDP","A","2016",30.449,
"FIN","SOCEXP","PUB","PC_GDP","A","2017",29.626,
"FIN","SOCEXP","PUB","PC_GDP","A","2018",29.275,
"FIN","SOCEXP","PUB","PC_GDP","A","2019",29.132,
"FRA","SOCEXP","PUB","PC_GDP","A","1980",20.137,
"FRA","SOCEXP","PUB","PC_GDP","A","1981",15.615,
"FRA","SOCEXP","PUB","PC_GDP","A","1982",16.112,
"FRA","SOCEXP","PUB","PC_GDP","A","1983",16.221,
"FRA","SOCEXP","PUB","PC_GDP","A","1984",16.378,
"FRA","SOCEXP","PUB","PC_GDP","A","1985",25.339,
"FRA","SOCEXP","PUB","PC_GDP","A","1986",19.188,
"FRA","SOCEXP","PUB","PC_GDP","A","1987",19.101,
"FRA","SOCEXP","PUB","PC_GDP","A","1988",18.897,
"FRA","SOCEXP","PUB","PC_GDP","A","1989",17.955,
"FRA","SOCEXP","PUB","PC_GDP","A","1990",24.397,
"FRA","SOCEXP","PUB","PC_GDP","A","1991",25.034,
"FRA","SOCEXP","PUB","PC_GDP","A","1992",25.772,
"FRA","SOCEXP","PUB","PC_GDP","A","1993",27.172,
"FRA","SOCEXP","PUB","PC_GDP","A","1994",27.212,
"FRA","SOCEXP","PUB","PC_GDP","A","1995",28.488,
"FRA","SOCEXP","PUB","PC_GDP","A","1996",28.777,
"FRA","SOCEXP","PUB","PC_GDP","A","1997",28.645,
"FRA","SOCEXP","PUB","PC_GDP","A","1998",28.855,
"FRA","SOCEXP","PUB","PC_GDP","A","1999",28.828,
"FRA","SOCEXP","PUB","PC_GDP","A","2000",27.705,
"FRA","SOCEXP","PUB","PC_GDP","A","2001",27.691,
"FRA","SOCEXP","PUB","PC_GDP","A","2002",28.409,
"FRA","SOCEXP","PUB","PC_GDP","A","2003",28.788,
"FRA","SOCEXP","PUB","PC_GDP","A","2004",28.862,
"FRA","SOCEXP","PUB","PC_GDP","A","2005",28.825,
"FRA","SOCEXP","PUB","PC_GDP","A","2006",28.431,
"FRA","SOCEXP","PUB","PC_GDP","A","2007",28.279,
"FRA","SOCEXP","PUB","PC_GDP","A","2008",28.52,
"FRA","SOCEXP","PUB","PC_GDP","A","2009",31.021,
"FRA","SOCEXP","PUB","PC_GDP","A","2010",31.084,
"FRA","SOCEXP","PUB","PC_GDP","A","2011",30.776,
"FRA","SOCEXP","PUB","PC_GDP","A","2012",31.211,
"FRA","SOCEXP","PUB","PC_GDP","A","2013",31.705,
"FRA","SOCEXP","PUB","PC_GDP","A","2014",32.027,
"FRA","SOCEXP","PUB","PC_GDP","A","2015",31.791,
"FRA","SOCEXP","PUB","PC_GDP","A","2016",31.847,
"FRA","SOCEXP","PUB","PC_GDP","A","2017",31.5,
"FRA","SOCEXP","PUB","PC_GDP","A","2018",31.077,
"FRA","SOCEXP","PUB","PC_GDP","A","2019",30.987,
"DEU","SOCEXP","PUB","PC_GDP","A","1980",21.788,
"DEU","SOCEXP","PUB","PC_GDP","A","1981",22.446,
"DEU","SOCEXP","PUB","PC_GDP","A","1982",22.433,
"DEU","SOCEXP","PUB","PC_GDP","A","1983",22.14,
"DEU","SOCEXP","PUB","PC_GDP","A","1984",21.881,
"DEU","SOCEXP","PUB","PC_GDP","A","1985",22.228,
"DEU","SOCEXP","PUB","PC_GDP","A","1986",22.247,
"DEU","SOCEXP","PUB","PC_GDP","A","1987",22.715,
"DEU","SOCEXP","PUB","PC_GDP","A","1988",22.705,
"DEU","SOCEXP","PUB","PC_GDP","A","1989",21.643,
"DEU","SOCEXP","PUB","PC_GDP","A","1990",21.35,
"DEU","SOCEXP","PUB","PC_GDP","A","1991",22.303,
"DEU","SOCEXP","PUB","PC_GDP","A","1992",24.011,
"DEU","SOCEXP","PUB","PC_GDP","A","1993",24.718,
"DEU","SOCEXP","PUB","PC_GDP","A","1994",24.899,
"DEU","SOCEXP","PUB","PC_GDP","A","1995",25.248,
"DEU","SOCEXP","PUB","PC_GDP","A","1996",25.854,
"DEU","SOCEXP","PUB","PC_GDP","A","1997",25.443,
"DEU","SOCEXP","PUB","PC_GDP","A","1998",25.388,
"DEU","SOCEXP","PUB","PC_GDP","A","1999",25.519,
"DEU","SOCEXP","PUB","PC_GDP","A","2000",25.467,
"DEU","SOCEXP","PUB","PC_GDP","A","2001",25.484,
"DEU","SOCEXP","PUB","PC_GDP","A","2002",26.163,
"DEU","SOCEXP","PUB","PC_GDP","A","2003",26.624,
"DEU","SOCEXP","PUB","PC_GDP","A","2004",26.02,
"DEU","SOCEXP","PUB","PC_GDP","A","2005",26.38,
"DEU","SOCEXP","PUB","PC_GDP","A","2006",25.106,
"DEU","SOCEXP","PUB","PC_GDP","A","2007",24.208,
"DEU","SOCEXP","PUB","PC_GDP","A","2008",24.353,
"DEU","SOCEXP","PUB","PC_GDP","A","2009",26.8,
"DEU","SOCEXP","PUB","PC_GDP","A","2010",26.046,
"DEU","SOCEXP","PUB","PC_GDP","A","2011",24.745,
"DEU","SOCEXP","PUB","PC_GDP","A","2012",24.652,
"DEU","SOCEXP","PUB","PC_GDP","A","2013",24.834,
"DEU","SOCEXP","PUB","PC_GDP","A","2014",24.773,
"DEU","SOCEXP","PUB","PC_GDP","A","2015",24.997,
"DEU","SOCEXP","PUB","PC_GDP","A","2016",25.254,
"DEU","SOCEXP","PUB","PC_GDP","A","2017",25.37,
"DEU","SOCEXP","PUB","PC_GDP","A","2018",25.342,
"DEU","SOCEXP","PUB","PC_GDP","A","2019",25.881,
"GRC","SOCEXP","PUB","PC_GDP","A","1980",9.856,
"GRC","SOCEXP","PUB","PC_GDP","A","1981",11.869,
"GRC","SOCEXP","PUB","PC_GDP","A","1982",13.94,
"GRC","SOCEXP","PUB","PC_GDP","A","1983",14.484,
"GRC","SOCEXP","PUB","PC_GDP","A","1984",14.793,
"GRC","SOCEXP","PUB","PC_GDP","A","1985",15.368,
"GRC","SOCEXP","PUB","PC_GDP","A","1986",15.213,
"GRC","SOCEXP","PUB","PC_GDP","A","1987",15.179,
"GRC","SOCEXP","PUB","PC_GDP","A","1988",13.932,
"GRC","SOCEXP","PUB","PC_GDP","A","1989",14.771,
"GRC","SOCEXP","PUB","PC_GDP","A","1990",15.721,
"GRC","SOCEXP","PUB","PC_GDP","A","1991",15.178,
"GRC","SOCEXP","PUB","PC_GDP","A","1992",15.389,
"GRC","SOCEXP","PUB","PC_GDP","A","1993",16.233,
"GRC","SOCEXP","PUB","PC_GDP","A","1994",16.259,
"GRC","SOCEXP","PUB","PC_GDP","A","1995",16.6,
"GRC","SOCEXP","PUB","PC_GDP","A","1996",17.011,
"GRC","SOCEXP","PUB","PC_GDP","A","1997",16.912,
"GRC","SOCEXP","PUB","PC_GDP","A","1998",17.461,
"GRC","SOCEXP","PUB","PC_GDP","A","1999",17.973,
"GRC","SOCEXP","PUB","PC_GDP","A","2000",17.768,
"GRC","SOCEXP","PUB","PC_GDP","A","2001",18.637,
"GRC","SOCEXP","PUB","PC_GDP","A","2002",18.359,
"GRC","SOCEXP","PUB","PC_GDP","A","2003",18.178,
"GRC","SOCEXP","PUB","PC_GDP","A","2004",18.309,
"GRC","SOCEXP","PUB","PC_GDP","A","2005",19.534,
"GRC","SOCEXP","PUB","PC_GDP","A","2006",19.379,
"GRC","SOCEXP","PUB","PC_GDP","A","2007",20.135,
"GRC","SOCEXP","PUB","PC_GDP","A","2008",21.571,
"GRC","SOCEXP","PUB","PC_GDP","A","2009",23.912,
"GRC","SOCEXP","PUB","PC_GDP","A","2010",24.806,
"GRC","SOCEXP","PUB","PC_GDP","A","2011",25.988,
"GRC","SOCEXP","PUB","PC_GDP","A","2012",27.021,
"GRC","SOCEXP","PUB","PC_GDP","A","2013",25.249,
"GRC","SOCEXP","PUB","PC_GDP","A","2014",25.309,
"GRC","SOCEXP","PUB","PC_GDP","A","2015",25.382,
"GRC","SOCEXP","PUB","PC_GDP","A","2016",25.58,
"GRC","SOCEXP","PUB","PC_GDP","A","2017",24.658,
"GRC","SOCEXP","PUB","PC_GDP","A","2018",24.13,
"GRC","SOCEXP","PUB","PC_GDP","A","2019",24.021,
"HUN","SOCEXP","PUB","PC_GDP","A","1999",20.854,
"HUN","SOCEXP","PUB","PC_GDP","A","2000",20.092,
"HUN","SOCEXP","PUB","PC_GDP","A","2001",19.771,
"HUN","SOCEXP","PUB","PC_GDP","A","2002",20.8,
"HUN","SOCEXP","PUB","PC_GDP","A","2003",21.79,
"HUN","SOCEXP","PUB","PC_GDP","A","2004",21.086,
"HUN","SOCEXP","PUB","PC_GDP","A","2005",21.864,
"HUN","SOCEXP","PUB","PC_GDP","A","2006",22.148,
"HUN","SOCEXP","PUB","PC_GDP","A","2007",22.419,
"HUN","SOCEXP","PUB","PC_GDP","A","2008",22.659,
"HUN","SOCEXP","PUB","PC_GDP","A","2009",23.25,
"HUN","SOCEXP","PUB","PC_GDP","A","2010",22.998,
"HUN","SOCEXP","PUB","PC_GDP","A","2011",22.305,
"HUN","SOCEXP","PUB","PC_GDP","A","2012",22.604,
"HUN","SOCEXP","PUB","PC_GDP","A","2013",22.224,
"HUN","SOCEXP","PUB","PC_GDP","A","2014",21.46,
"HUN","SOCEXP","PUB","PC_GDP","A","2015",20.439,
"HUN","SOCEXP","PUB","PC_GDP","A","2016",20.296,
"HUN","SOCEXP","PUB","PC_GDP","A","2017",19.677,
"HUN","SOCEXP","PUB","PC_GDP","A","2018",18.81,
"HUN","SOCEXP","PUB","PC_GDP","A","2019",18.098,
"ISL","SOCEXP","PUB","PC_GDP","A","1990",13.268,
"ISL","SOCEXP","PUB","PC_GDP","A","1991",13.718,
"ISL","SOCEXP","PUB","PC_GDP","A","1992",14.25,
"ISL","SOCEXP","PUB","PC_GDP","A","1993",14.578,
"ISL","SOCEXP","PUB","PC_GDP","A","1994",14.427,
"ISL","SOCEXP","PUB","PC_GDP","A","1995",14.732,
"ISL","SOCEXP","PUB","PC_GDP","A","1996",14.526,
"ISL","SOCEXP","PUB","PC_GDP","A","1997",14.084,
"ISL","SOCEXP","PUB","PC_GDP","A","1998",14.184,
"ISL","SOCEXP","PUB","PC_GDP","A","1999",14.438,
"ISL","SOCEXP","PUB","PC_GDP","A","2000",14.501,
"ISL","SOCEXP","PUB","PC_GDP","A","2001",14.548,
"ISL","SOCEXP","PUB","PC_GDP","A","2002",15.901,
"ISL","SOCEXP","PUB","PC_GDP","A","2003",16.983,
"ISL","SOCEXP","PUB","PC_GDP","A","2004",16.619,
"ISL","SOCEXP","PUB","PC_GDP","A","2005",15.832,
"ISL","SOCEXP","PUB","PC_GDP","A","2006",15.347,
"ISL","SOCEXP","PUB","PC_GDP","A","2007",14.488,
"ISL","SOCEXP","PUB","PC_GDP","A","2008",14.852,
"ISL","SOCEXP","PUB","PC_GDP","A","2009",16.994,
"ISL","SOCEXP","PUB","PC_GDP","A","2010",16.44,
